timestamp,ax,ay,az,label
19763,-19187,-1947,10223,normal
19763,-882,23,15621,normal
19780,19929,3985,22688,normal
19780,-6475,-1753,8856,normal
19780,-11894,-6045,10658,normal
19780,12129,6722,12819,normal
19780,40,-2726,4589,normal
19780,-654,-194,-5985,normal
19780,-687,-4115,4856,normal
19780,-339,1460,18011,normal
19780,-8577,5926,29089,normal
19780,9779,-1448,3426,normal
19780,5137,-3301,2425,normal
19780,-7736,-5512,-14588,normal
19780,-7243,4691,19228,normal
19780,12539,1557,4178,normal
19780,595,-2521,22894,normal
19780,-4639,-1795,-3772,normal
19780,-995,2194,21524,normal
19780,2991,1891,-3216,normal
19780,-7716,-6933,5380,normal
19780,195,2017,-7902,normal
19780,4705,-1917,11538,normal
19780,10141,3932,14318,normal
19780,-4170,-19,19090,normal
19780,-7868,-2674,2031,normal
19780,-3912,-5080,3893,normal
19780,9976,3862,5613,normal
19780,-7626,3406,21772,normal
19780,-318,-5482,9151,normal
19780,9142,1544,19373,normal
19780,-2842,962,-75,normal
19780,-4875,-3009,12407,normal
19780,7365,2076,-2090,normal
19780,-2992,-4247,11657,normal
19780,-3196,5345,9188,normal
19780,-3490,-1774,20720,normal
19780,8546,3136,7876,normal
19780,705,-4540,1497,normal
19780,-1302,1689,-7869,normal
19780,-7857,-3218,-1938,normal
19780,14406,623,9611,normal
19780,517,4890,23721,normal
19780,-14275,-4129,10143,normal
19780,5597,174,18123,normal
19780,7784,765,4740,normal
19780,-14241,40,5075,normal
19780,-232,-3216,-7067,normal
19780,16537,-1501,7858,normal
19780,-5077,4068,5230,normal
19780,-2761,-3874,15250,normal
19780,9801,5809,15608,normal
19780,-14755,-9690,7805,normal
19780,-1469,4213,10456,normal
19780,6570,1046,13454,normal
19780,-1810,-565,11072,normal
19780,-7466,-2525,5983,normal
19780,13621,773,-2174,normal
19780,6584,1757,-726,normal
19780,-13778,-6381,-8649,normal
19780,1562,3091,13039,normal
19780,5835,1275,12506,normal
19780,-4287,-421,19378,normal
19780,-5554,1662,13228,normal
19780,3473,-2476,9874,normal
19780,3003,1158,-351,normal
19797,-1913,-3331,-10660,normal
19797,4075,2045,2240,normal
19797,2219,-1637,4202,normal
19797,-2159,1351,14574,normal
19797,-398,3204,8109,normal
19797,-461,-3959,8379,normal
19797,-7428,-1174,4084,normal
19797,3981,870,595,normal
19797,2786,3565,10467,normal
19797,2643,-5909,-3832,normal
19797,971,1802,13466,normal
19797,915,1081,-526,normal
19797,-1174,-1379,18524,normal
19797,-5316,-208,5936,normal
19797,-3283,-1151,14512,normal
19797,1945,2311,11342,normal
19797,8222,-1671,10237,normal
19797,-5678,1178,14315,normal
19797,-3605,-6589,1812,normal
19797,10592,6949,15017,normal
19797,-3258,-2476,496,normal
19797,519,-1390,11581,normal
19797,-7128,-716,15311,normal
19797,1064,2673,8565,normal
19797,-3487,755,20436,normal
19797,11412,-4219,-9248,normal
19797,-2980,3191,17453,normal
19797,-4121,-3849,-18080,normal
19797,8012,2613,21684,normal
19797,-3043,-161,-9558,normal
19797,-5676,-5716,18937,normal
19797,6684,9500,9839,normal
19797,-4237,-7677,16012,normal
19797,1315,5470,9535,normal
19797,-5487,-8554,1059,normal
19797,9954,6951,6046,normal
19797,-4389,-4888,5332,normal
19797,5962,482,6134,normal
19797,-10582,4244,13874,normal
19797,5398,-8141,-6152,normal
19797,6754,8433,22359,normal
19797,-16281,-8956,-13306,normal
19797,7520,2664,25630,normal
19797,7462,5388,-5402,normal
